"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"replID"	"locationID"	"variable"	"value"
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_2"	"obj_nc_Intensity_MeanIntensity_img_nc"	1
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_3"	"obj_nc_Intensity_MeanIntensity_img_nc"	1
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_4"	"obj_nc_Intensity_MeanIntensity_img_nc"	1
"MIT"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"G11_2"	"obj_nc_Intensity_MeanIntensity_img_nc"	1
"MIT"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"G11_3"	"obj_nc_Intensity_MeanIntensity_img_nc"	1
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_1"	"imageCountParentObj"	91
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_2"	"imageCountParentObj"	239
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_3"	"imageCountParentObj"	221
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_4"	"imageCountParentObj"	336
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_2"	"imageCountParentObj"	307
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_3"	"imageCountParentObj"	254
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_4"	"imageCountParentObj"	175
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_1"	"imageCountParentObj"	139
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_2"	"imageCountParentObj"	295
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_3"	"imageCountParentObj"	140
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_1"	"imageCountParentObj"	74
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_2"	"imageCountParentObj"	188
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_3"	"imageCountParentObj"	237
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_4"	"imageCountParentObj"	78
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_1"	"imageCountParentObj"	183
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_2"	"imageCountParentObj"	277
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_3"	"imageCountParentObj"	156
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_4"	"imageCountParentObj"	107
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_2"	"imageCountParentObj"	209
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_3"	"imageCountParentObj"	163
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_4"	"imageCountParentObj"	190
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_1"	"imageCountParentObj"	186
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_2"	"imageCountParentObj"	325
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_3"	"imageCountParentObj"	144
"CIS"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"B09_1"	"imageCountParentObj"	147
"CIS"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"B09_4"	"imageCountParentObj"	65
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_1"	"imageCountParentObj"	83
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_2"	"imageCountParentObj"	184
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_3"	"imageCountParentObj"	205
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_1"	"imageCountParentObj"	89
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_2"	"imageCountParentObj"	94
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_4"	"imageCountParentObj"	334
"ETO"	50	"Plate1"	"0"	"HepG2 WT"	"1"	"C02_1"	"imageCountParentObj"	52
"ETO"	50	"Plate1"	"0"	"HepG2 WT"	"1"	"C02_2"	"imageCountParentObj"	192
"ETO"	50	"Plate1"	"0"	"HepG2 WT"	"1"	"C02_3"	"imageCountParentObj"	211
"ETO"	50	"Plate1"	"0"	"HepG2 WT"	"1"	"C02_4"	"imageCountParentObj"	74
"ETO"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"C03_2"	"imageCountParentObj"	319
"ETO"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"C03_3"	"imageCountParentObj"	320
"ETO"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"C03_4"	"imageCountParentObj"	41
"ETO"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"C04_1"	"imageCountParentObj"	120
"ETO"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"C04_2"	"imageCountParentObj"	261
"ETO"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"C04_3"	"imageCountParentObj"	231
"ETO"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"C04_4"	"imageCountParentObj"	254
"ETO"	1	"Plate1"	"0"	"HepG2 WT"	"1"	"C05_1"	"imageCountParentObj"	180
"ETO"	1	"Plate1"	"0"	"HepG2 WT"	"1"	"C05_2"	"imageCountParentObj"	142
"ETO"	1	"Plate1"	"0"	"HepG2 WT"	"1"	"C05_3"	"imageCountParentObj"	167
"ETO"	1	"Plate1"	"0"	"HepG2 WT"	"1"	"C05_4"	"imageCountParentObj"	69
"ETO"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"C06_1"	"imageCountParentObj"	172
"ETO"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"C06_2"	"imageCountParentObj"	329
"ETO"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"C06_3"	"imageCountParentObj"	289
"ETO"	50	"Plate1"	"16"	"HepG2 WT"	"1"	"C07_1"	"imageCountParentObj"	130
"ETO"	50	"Plate1"	"16"	"HepG2 WT"	"1"	"C07_2"	"imageCountParentObj"	296
"ETO"	50	"Plate1"	"16"	"HepG2 WT"	"1"	"C07_3"	"imageCountParentObj"	192
"ETO"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"C08_1"	"imageCountParentObj"	106
"ETO"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"C08_2"	"imageCountParentObj"	164
"ETO"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"C08_3"	"imageCountParentObj"	184
"ETO"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"C08_4"	"imageCountParentObj"	107
"ETO"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"C09_1"	"imageCountParentObj"	134
"ETO"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"C09_2"	"imageCountParentObj"	208
"ETO"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"C09_3"	"imageCountParentObj"	150
"ETO"	1	"Plate1"	"16"	"HepG2 WT"	"1"	"C10_2"	"imageCountParentObj"	135
"ETO"	1	"Plate1"	"16"	"HepG2 WT"	"1"	"C10_3"	"imageCountParentObj"	151
"ETO"	1	"Plate1"	"16"	"HepG2 WT"	"1"	"C10_4"	"imageCountParentObj"	174
"ETO"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"C11_1"	"imageCountParentObj"	211
"ETO"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"C11_2"	"imageCountParentObj"	83
"ETO"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"C11_3"	"imageCountParentObj"	52
"ETO"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"C11_4"	"imageCountParentObj"	190
"MIT"	45	"Plate1"	"0"	"HepG2 WT"	"1"	"D02_1"	"imageCountParentObj"	221
"MIT"	45	"Plate1"	"0"	"HepG2 WT"	"1"	"D02_2"	"imageCountParentObj"	411
"MIT"	45	"Plate1"	"0"	"HepG2 WT"	"1"	"D02_3"	"imageCountParentObj"	179
"MIT"	15	"Plate1"	"0"	"HepG2 WT"	"1"	"D03_1"	"imageCountParentObj"	324
"MIT"	15	"Plate1"	"0"	"HepG2 WT"	"1"	"D03_2"	"imageCountParentObj"	373
"MIT"	15	"Plate1"	"0"	"HepG2 WT"	"1"	"D03_3"	"imageCountParentObj"	412
"MIT"	15	"Plate1"	"0"	"HepG2 WT"	"1"	"D03_4"	"imageCountParentObj"	70
"MIT"	7.5	"Plate1"	"0"	"HepG2 WT"	"1"	"D04_2"	"imageCountParentObj"	337
"MIT"	7.5	"Plate1"	"0"	"HepG2 WT"	"1"	"D04_3"	"imageCountParentObj"	489
"MIT"	0.75	"Plate1"	"0"	"HepG2 WT"	"1"	"D05_1"	"imageCountParentObj"	306
"MIT"	0.75	"Plate1"	"0"	"HepG2 WT"	"1"	"D05_2"	"imageCountParentObj"	308
"MIT"	0.75	"Plate1"	"0"	"HepG2 WT"	"1"	"D05_3"	"imageCountParentObj"	407
"MIT"	0.75	"Plate1"	"0"	"HepG2 WT"	"1"	"D05_4"	"imageCountParentObj"	45
"MIT"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"D06_1"	"imageCountParentObj"	114
"MIT"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"D06_2"	"imageCountParentObj"	363
"MIT"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"D06_3"	"imageCountParentObj"	324
"MIT"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"D06_4"	"imageCountParentObj"	176
"MIT"	45	"Plate1"	"16"	"HepG2 WT"	"1"	"D07_1"	"imageCountParentObj"	50
"MIT"	45	"Plate1"	"16"	"HepG2 WT"	"1"	"D07_2"	"imageCountParentObj"	161
"MIT"	45	"Plate1"	"16"	"HepG2 WT"	"1"	"D07_3"	"imageCountParentObj"	120
"MIT"	45	"Plate1"	"16"	"HepG2 WT"	"1"	"D07_4"	"imageCountParentObj"	52
"MIT"	15	"Plate1"	"16"	"HepG2 WT"	"1"	"D08_1"	"imageCountParentObj"	241
"MIT"	15	"Plate1"	"16"	"HepG2 WT"	"1"	"D08_2"	"imageCountParentObj"	241
"MIT"	15	"Plate1"	"16"	"HepG2 WT"	"1"	"D08_3"	"imageCountParentObj"	316
"MIT"	15	"Plate1"	"16"	"HepG2 WT"	"1"	"D08_4"	"imageCountParentObj"	64
"MIT"	7.5	"Plate1"	"16"	"HepG2 WT"	"1"	"D09_1"	"imageCountParentObj"	90
"MIT"	7.5	"Plate1"	"16"	"HepG2 WT"	"1"	"D09_2"	"imageCountParentObj"	252
"MIT"	7.5	"Plate1"	"16"	"HepG2 WT"	"1"	"D09_3"	"imageCountParentObj"	271
"MIT"	7.5	"Plate1"	"16"	"HepG2 WT"	"1"	"D09_4"	"imageCountParentObj"	57
"MIT"	0.75	"Plate1"	"16"	"HepG2 WT"	"1"	"D10_1"	"imageCountParentObj"	133
"MIT"	0.75	"Plate1"	"16"	"HepG2 WT"	"1"	"D10_2"	"imageCountParentObj"	186
"MIT"	0.75	"Plate1"	"16"	"HepG2 WT"	"1"	"D10_3"	"imageCountParentObj"	174
"MIT"	0.75	"Plate1"	"16"	"HepG2 WT"	"1"	"D10_4"	"imageCountParentObj"	355
"MIT"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"D11_1"	"imageCountParentObj"	121
"MIT"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"D11_2"	"imageCountParentObj"	162
"MIT"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"D11_3"	"imageCountParentObj"	120
"MIT"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"D11_4"	"imageCountParentObj"	77
"CIS"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"E02_1"	"imageCountParentObj"	345
"CIS"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"E02_2"	"imageCountParentObj"	431
"CIS"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"E02_3"	"imageCountParentObj"	351
"CIS"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"E02_4"	"imageCountParentObj"	396
"CIS"	10	"Plate1"	"1"	"HepG2 WT"	"1"	"E03_2"	"imageCountParentObj"	372
"CIS"	10	"Plate1"	"1"	"HepG2 WT"	"1"	"E03_3"	"imageCountParentObj"	381
"CIS"	10	"Plate1"	"1"	"HepG2 WT"	"1"	"E03_4"	"imageCountParentObj"	268
"CIS"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"E04_1"	"imageCountParentObj"	291
"CIS"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"E04_2"	"imageCountParentObj"	347
"CIS"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"E04_3"	"imageCountParentObj"	316
"CIS"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"E04_4"	"imageCountParentObj"	273
"CIS"	2.5	"Plate1"	"1"	"HepG2 WT"	"1"	"E05_1"	"imageCountParentObj"	395
"CIS"	2.5	"Plate1"	"1"	"HepG2 WT"	"1"	"E05_2"	"imageCountParentObj"	330
"CIS"	2.5	"Plate1"	"1"	"HepG2 WT"	"1"	"E05_3"	"imageCountParentObj"	289
"CIS"	2.5	"Plate1"	"1"	"HepG2 WT"	"1"	"E05_4"	"imageCountParentObj"	113
"CIS"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"E06_1"	"imageCountParentObj"	378
"CIS"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"E06_2"	"imageCountParentObj"	335
"CIS"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"E06_3"	"imageCountParentObj"	367
"CIS"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"E06_4"	"imageCountParentObj"	435
"CIS"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"E07_2"	"imageCountParentObj"	124
"CIS"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"E07_3"	"imageCountParentObj"	186
"CIS"	10	"Plate1"	"24"	"HepG2 WT"	"1"	"E08_1"	"imageCountParentObj"	174
"CIS"	10	"Plate1"	"24"	"HepG2 WT"	"1"	"E08_2"	"imageCountParentObj"	128
"CIS"	10	"Plate1"	"24"	"HepG2 WT"	"1"	"E08_3"	"imageCountParentObj"	278
"CIS"	10	"Plate1"	"24"	"HepG2 WT"	"1"	"E08_4"	"imageCountParentObj"	80
"CIS"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"E09_1"	"imageCountParentObj"	116
"CIS"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"E09_2"	"imageCountParentObj"	130
"CIS"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"E09_3"	"imageCountParentObj"	141
"CIS"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"E09_4"	"imageCountParentObj"	105
"CIS"	2.5	"Plate1"	"24"	"HepG2 WT"	"1"	"E10_1"	"imageCountParentObj"	137
"CIS"	2.5	"Plate1"	"24"	"HepG2 WT"	"1"	"E10_2"	"imageCountParentObj"	158
"CIS"	2.5	"Plate1"	"24"	"HepG2 WT"	"1"	"E10_3"	"imageCountParentObj"	219
"CIS"	2.5	"Plate1"	"24"	"HepG2 WT"	"1"	"E10_4"	"imageCountParentObj"	89
"CIS"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"E11_1"	"imageCountParentObj"	364
"CIS"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"E11_2"	"imageCountParentObj"	130
"CIS"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"E11_3"	"imageCountParentObj"	137
"CIS"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"E11_4"	"imageCountParentObj"	91
"ETO"	50	"Plate1"	"1"	"HepG2 WT"	"1"	"F02_1"	"imageCountParentObj"	376
"ETO"	50	"Plate1"	"1"	"HepG2 WT"	"1"	"F02_2"	"imageCountParentObj"	436
"ETO"	50	"Plate1"	"1"	"HepG2 WT"	"1"	"F02_3"	"imageCountParentObj"	308
"ETO"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"F03_2"	"imageCountParentObj"	442
"ETO"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"F03_3"	"imageCountParentObj"	218
"ETO"	25	"Plate1"	"1"	"HepG2 WT"	"1"	"F03_4"	"imageCountParentObj"	252
"ETO"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"F04_1"	"imageCountParentObj"	271
"ETO"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"F04_2"	"imageCountParentObj"	259
"ETO"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"F04_3"	"imageCountParentObj"	300
"ETO"	5	"Plate1"	"1"	"HepG2 WT"	"1"	"F04_4"	"imageCountParentObj"	203
"ETO"	1	"Plate1"	"1"	"HepG2 WT"	"1"	"F05_2"	"imageCountParentObj"	304
"ETO"	1	"Plate1"	"1"	"HepG2 WT"	"1"	"F05_3"	"imageCountParentObj"	378
"ETO"	1	"Plate1"	"1"	"HepG2 WT"	"1"	"F05_4"	"imageCountParentObj"	73
"ETO"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"F06_1"	"imageCountParentObj"	244
"ETO"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"F06_2"	"imageCountParentObj"	368
"ETO"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"F06_3"	"imageCountParentObj"	363
"ETO"	50	"Plate1"	"24"	"HepG2 WT"	"1"	"F07_1"	"imageCountParentObj"	231
"ETO"	50	"Plate1"	"24"	"HepG2 WT"	"1"	"F07_2"	"imageCountParentObj"	360
"ETO"	50	"Plate1"	"24"	"HepG2 WT"	"1"	"F07_3"	"imageCountParentObj"	287
"ETO"	50	"Plate1"	"24"	"HepG2 WT"	"1"	"F07_4"	"imageCountParentObj"	133
"ETO"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"F08_1"	"imageCountParentObj"	102
"ETO"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"F08_2"	"imageCountParentObj"	235
"ETO"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"F08_3"	"imageCountParentObj"	232
"ETO"	25	"Plate1"	"24"	"HepG2 WT"	"1"	"F08_4"	"imageCountParentObj"	172
"ETO"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"F09_1"	"imageCountParentObj"	175
"ETO"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"F09_2"	"imageCountParentObj"	212
"ETO"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"F09_3"	"imageCountParentObj"	93
"ETO"	5	"Plate1"	"24"	"HepG2 WT"	"1"	"F09_4"	"imageCountParentObj"	65
"ETO"	1	"Plate1"	"24"	"HepG2 WT"	"1"	"F10_1"	"imageCountParentObj"	64
"ETO"	1	"Plate1"	"24"	"HepG2 WT"	"1"	"F10_2"	"imageCountParentObj"	116
"ETO"	1	"Plate1"	"24"	"HepG2 WT"	"1"	"F10_3"	"imageCountParentObj"	141
"ETO"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"F11_1"	"imageCountParentObj"	65
"ETO"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"F11_2"	"imageCountParentObj"	226
"ETO"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"F11_3"	"imageCountParentObj"	172
"ETO"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"F11_4"	"imageCountParentObj"	64
"MIT"	45	"Plate1"	"1"	"HepG2 WT"	"1"	"G02_1"	"imageCountParentObj"	117
"MIT"	45	"Plate1"	"1"	"HepG2 WT"	"1"	"G02_2"	"imageCountParentObj"	371
"MIT"	45	"Plate1"	"1"	"HepG2 WT"	"1"	"G02_3"	"imageCountParentObj"	50
"MIT"	15	"Plate1"	"1"	"HepG2 WT"	"1"	"G03_2"	"imageCountParentObj"	362
"MIT"	15	"Plate1"	"1"	"HepG2 WT"	"1"	"G03_3"	"imageCountParentObj"	402
"MIT"	15	"Plate1"	"1"	"HepG2 WT"	"1"	"G03_4"	"imageCountParentObj"	184
"MIT"	7.5	"Plate1"	"1"	"HepG2 WT"	"1"	"G04_2"	"imageCountParentObj"	298
"MIT"	7.5	"Plate1"	"1"	"HepG2 WT"	"1"	"G04_3"	"imageCountParentObj"	387
"MIT"	7.5	"Plate1"	"1"	"HepG2 WT"	"1"	"G04_4"	"imageCountParentObj"	102
"MIT"	0.75	"Plate1"	"1"	"HepG2 WT"	"1"	"G05_1"	"imageCountParentObj"	63
"MIT"	0.75	"Plate1"	"1"	"HepG2 WT"	"1"	"G05_2"	"imageCountParentObj"	348
"MIT"	0.75	"Plate1"	"1"	"HepG2 WT"	"1"	"G05_3"	"imageCountParentObj"	385
"MIT"	0.75	"Plate1"	"1"	"HepG2 WT"	"1"	"G05_4"	"imageCountParentObj"	33
"MIT"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"G06_1"	"imageCountParentObj"	96
"MIT"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"G06_2"	"imageCountParentObj"	432
"MIT"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"G06_3"	"imageCountParentObj"	244
"MIT"	0	"Plate1"	"1"	"HepG2 WT"	"1"	"G06_4"	"imageCountParentObj"	162
"MIT"	45	"Plate1"	"24"	"HepG2 WT"	"1"	"G07_1"	"imageCountParentObj"	95
"MIT"	45	"Plate1"	"24"	"HepG2 WT"	"1"	"G07_2"	"imageCountParentObj"	135
"MIT"	45	"Plate1"	"24"	"HepG2 WT"	"1"	"G07_3"	"imageCountParentObj"	74
"MIT"	45	"Plate1"	"24"	"HepG2 WT"	"1"	"G07_4"	"imageCountParentObj"	93
"MIT"	15	"Plate1"	"24"	"HepG2 WT"	"1"	"G08_2"	"imageCountParentObj"	47
"MIT"	15	"Plate1"	"24"	"HepG2 WT"	"1"	"G08_3"	"imageCountParentObj"	86
"MIT"	7.5	"Plate1"	"24"	"HepG2 WT"	"1"	"G09_1"	"imageCountParentObj"	38
"MIT"	7.5	"Plate1"	"24"	"HepG2 WT"	"1"	"G09_2"	"imageCountParentObj"	63
"MIT"	7.5	"Plate1"	"24"	"HepG2 WT"	"1"	"G09_3"	"imageCountParentObj"	147
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_1"	"imageCountParentObj"	63
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_2"	"imageCountParentObj"	172
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_3"	"imageCountParentObj"	265
"MIT"	0.75	"Plate1"	"24"	"HepG2 WT"	"1"	"G10_4"	"imageCountParentObj"	70
"MIT"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"G11_2"	"imageCountParentObj"	188
"MIT"	0	"Plate1"	"24"	"HepG2 WT"	"1"	"G11_3"	"imageCountParentObj"	98
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.231000096091491
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.204700441181818
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.242147590051995
"CIS"	25	"Plate1"	"0"	"HepG2 WT"	"1"	"B02_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.206430703026366
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.188782837866227
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.211616588789501
"CIS"	10	"Plate1"	"0"	"HepG2 WT"	"1"	"B03_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.214539741738605
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.21036325772278
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.207314271312812
"CIS"	5	"Plate1"	"0"	"HepG2 WT"	"1"	"B04_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.216518974421454
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.262482150198781
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.221598913966034
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.229988184053525
"CIS"	2.5	"Plate1"	"0"	"HepG2 WT"	"1"	"B05_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.246560022637151
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.20068827752442
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.195173906073813
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.234780376440512
"CIS"	0	"Plate1"	"0"	"HepG2 WT"	"1"	"B06_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.186751500006347
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.266617731059674
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.309282856206342
"CIS"	25	"Plate1"	"16"	"HepG2 WT"	"1"	"B07_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.282142429468144
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.25663281621956
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.22607034054908
"CIS"	10	"Plate1"	"16"	"HepG2 WT"	"1"	"B08_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.311219427498554
"CIS"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"B09_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.304466548714598
"CIS"	5	"Plate1"	"16"	"HepG2 WT"	"1"	"B09_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.317583640011045
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.368628235894469
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.245575592916243
"CIS"	2.5	"Plate1"	"16"	"HepG2 WT"	"1"	"B10_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.271859928637263
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.243860235658325
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.234469287570756
"CIS"	0	"Plate1"	"16"	"HepG2 WT"	"1"	"B11_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.204941535565009
"ETO"	50	"Plate1"	"0"	"HepG2 WT"	"1"	"C02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.231823144479836
